214776 214776 822774912 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 167
352230 352230 1334911126 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 167
330819 330819 1255733241 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 167
255751 255751 968504832 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 167
199177 199177 758228071 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 167
214764 214764 817862312 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 166
352209 352209 1326901336 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 166
330806 330806 1248271623 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 166
255741 255741 962728265 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 166
199155 199155 753690892 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 166
214745 214745 812933970 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 165
352128 352128 1318658167 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 165
330734 330734 1240594168 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 165
255723 255723 956918827 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 165
199060 199060 748882733 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 165
214714 214714 807975710 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 164
352104 352104 1310628671 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 164
330724 330724 1233156290 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 164
255713 255713 951136338 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 164
199038 199038 744361180 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 164
214696 214696 803075948 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 163
352082 352082 1302614153 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 163
330716 330716 1225731490 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 163
255694 255694 945317149 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 163
199019 199019 739852588 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 163
214676 214676 798178771 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 162
352068 352068 1294623817 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 162
330704 330704 1218294924 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 162
255664 255664 939457739 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 162
198997 198997 735337223 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 162
214663 214663 793310731 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 161
352050 352050 1286617506 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 161
330696 330696 1210875832 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 161
255655 255655 933671550 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 161
198977 198977 730828907 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 161
214643 214643 788421052 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 160
352035 352035 1278627960 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 160
330688 330688 1203456757 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 160
255641 255641 927861021 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 160
198955 198955 726310456 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 160
214629 214629 783561713 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 159
352015 352015 1270620289 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 159
330674 330674 1196015449 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 159
255625 255625 922038865 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 159
198925 198925 721761678 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 159
214610 214610 778691289 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 158
351994 351994 1262617341 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 158
330615 330615 1188408211 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 158
255608 255608 916210920 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 158
198903 198903 717238048 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 158
214566 214566 773731607 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 157
351970 351970 1254611625 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 157
330605 330605 1180973165 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 157
255591 255591 910385405 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 157
198889 198889 712739132 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 157
214548 214548 768866425 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 156
351946 351946 1246610011 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 156
330583 330583 1173490081 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 156
255570 255570 904539137 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 156
198864 198864 708198410 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 156
214532 214532 764002720 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 155
351929 351929 1238642102 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 155
330574 330574 1166050544 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 155
